annual_income,academic_percentage,ip_count,submission_hour,is_weekend,flag_count,duplicate_flag_count,high_severity_flag_count,medium_severity_flag_count,document_count,missing_document_count,verified_document_ratio,avg_tamper_score,max_tamper_score,document_issue_count,applicant_age,has_device_fingerprint,scholarship_title,scholarship_location,scholarship_degrees,scholarship_competitiveness,target_grade,income_cap,label
222535.49,67.31,0,11,0,1,0,0,0,4,0,0.7678,0.0,0.1192,1,23,1,"International Merit Postgraduate Scholarships at University of Sheffield in UK, 2017",United Kingdom,"Master, Phd",0.4309,71.2,537972.5,genuine
286120.88,92.32,0,20,0,1,0,0,0,4,0,0.7522,0.0634,0.1217,1,16,1,Improve Men’s Health Scholarship,Canada,"Master, Bachelor, Phd",0.4305,71.19,538070.0,suspicious
311438.45,95.3,2,7,0,1,0,1,0,2,2,0.8962,0.0024,0.0372,0,24,1,3 Month F1 Visa Study English in USA Scholarship with Windsor University,Europe,Course,0.1111,62.89,621116.28,genuine
222466.94,69.3,1,11,0,0,0,0,0,4,0,0.8433,0.0299,0.1119,0,20,1,MPOWER Global Citizen Scholarship,Canada,"Bachelor, Master, Phd",0.4665,72.13,528710.0,genuine
707848.36,88.1,1,19,0,6,0,1,2,3,1,0.5882,0.1808,0.2981,3,24,0,John Dillon Fellowship - Australian Centre for International Agricultural Research (ACIAR),Europe,Phd,0.429,71.15,538460.0,genuine
688299.5,52.71,5,17,0,13,3,3,2,1,3,0.3387,0.4248,0.732,3,21,0,Fully-Funded PhD Studentship in Nanochemistry at University of Exeter,United States of America,Phd,0.4403,71.45,535533.24,fake
227256.36,75.67,1,9,0,0,0,0,0,4,0,0.8587,0.072,0.1082,0,18,1,ArtUniverse Scholarships,United States of America,"Bachelor, Master, Phd",0.429,71.15,538460.0,genuine
496561.82,50.35,0,12,0,0,0,0,0,4,0,0.9132,0.0108,0.0413,0,18,1,Exchange Student Programme at SOAS,United Kingdom,Not Funded,0.165,64.29,607100.0,fake
266316.83,100.0,0,15,0,2,1,1,0,4,0,0.8745,0.0252,0.0295,0,20,1,Five scholarships of up to US$3000 for supply chain courses,Pakistan,"Master, Bachelor, Phd, Course",0.4313,71.21,537875.0,genuine
375630.23,64.17,2,23,1,5,2,0,1,2,2,0.6653,0.1975,0.2638,2,29,0,EU postgraduate placements at University of Stirling,United Kingdom,Master,0.322,68.37,566280.0,fake
608472.53,70.07,2,8,0,0,0,0,0,4,0,0.9063,0.1392,0.1923,0,21,1,"Eldred-Waverley Scholarship at Linacre College, Oxford",United Kingdom,,0.1925,65.0,599950.0,genuine
529036.19,85.85,0,9,1,4,1,0,2,4,0,0.8102,0.01,0.1121,1,18,1,The Leakey Foundation’s Research Grants to doctoral students,United States of America,Phd,0.429,71.15,538460.0,genuine
433863.9,94.19,2,5,1,4,2,0,0,4,0,0.348,0.221,0.3171,2,19,1,Mount Saint Vincent University - Graduate Student Scholarships,Canada,"Master, Phd",0.429,71.15,538460.0,fake
601542.58,59.42,1,2,1,4,0,0,2,3,1,0.921,0.1035,0.1035,2,24,0,2021 Contest Scholarships for International Students,United Kingdom,"Master, Bachelor, Course",0.3201,68.32,566767.5,suspicious
263072.15,87.85,0,13,0,1,0,0,1,4,0,0.962,0.1198,0.1594,0,19,0,Ratingle Scholarship Program,United States of America,"Bachelor, Master, Phd, Course",0.4298,71.17,538265.0,genuine
540774.62,52.67,7,7,1,15,3,2,3,3,1,0.0458,0.3477,0.5115,4,17,0,,,,0.1925,65.0,599950.0,fake
223895.07,84.56,0,16,1,0,0,0,0,4,0,0.9962,0.1242,0.1268,0,17,1,Berea’s Tuition Promise Scholarship,United States of America,"Bachelor, Master",0.319,68.29,567060.0,genuine
431836.95,78.26,1,13,0,0,0,0,0,4,0,0.7424,0.1124,0.1431,0,20,0,International Sporting Excellence Award at University of Nottingham,United Kingdom,"Bachelor, Master",0.3227,68.39,566085.0,genuine
196614.57,71.81,1,13,0,1,0,0,0,4,0,0.8166,0.0588,0.0588,1,18,0,Improve Men’s Health Scholarship,United States of America,"Master, Bachelor, Phd",0.4305,71.19,538070.0,genuine
581353.78,50.91,2,19,1,1,0,0,1,4,0,1.0,0.0692,0.1352,0,24,0,Scholarship for families want to learn Quran online,Pakistan,Course,0.1138,62.96,620425.0,genuine
593512.24,74.7,2,22,0,5,1,0,0,2,2,0.9416,0.1294,0.1822,4,30,0,MPOWER Global Citizen Scholarship,Canada,"Bachelor, Master, Phd",0.4665,72.13,528710.0,suspicious
686948.39,64.73,2,21,1,7,2,1,3,3,1,0.743,0.0287,0.0541,1,25,1,Scholarship for STEM/MINT Professionals at IU International University of Applied Sciences - Online,United Kingdom,"Master, Bachelor",0.319,68.29,567057.46,suspicious
492028.12,74.61,0,11,0,1,0,0,0,4,0,0.8668,0.0,0.0,1,19,1,2021 Contest Scholarships for International Students,Canada,"Master, Bachelor, Course",0.3201,68.32,566767.5,genuine
583763.26,94.77,6,21,1,14,4,2,2,1,3,0.4837,0.1861,0.1861,4,27,0,Ruth First Scholarships for Southern Africans at Durham University,United Kingdom,,0.1925,65.0,599950.0,fake
257683.21,81.73,2,11,0,1,1,0,0,4,0,0.9566,0.0598,0.0808,0,18,1,European Molecular Biology Short-Term Fellowships,United Kingdom,Phd,0.429,71.15,538460.0,genuine
337466.22,75.13,0,12,0,1,0,1,0,4,0,0.8294,0.122,0.1906,0,18,1,International Postdoctoral Positions in Clinical Neurosciences,Canada,Phd,0.4703,72.23,527735.0,genuine
334891.08,67.68,0,17,0,0,0,0,0,4,0,0.7477,0.1531,0.1814,0,21,0,,,,0.1925,65.0,599950.0,genuine
488995.32,45.78,3,11,1,11,2,2,2,0,4,0.2666,0.3623,0.4923,4,23,0,Five scholarships of up to US$3000 for supply chain courses,United States of America,"Master, Bachelor, Phd, Course",0.4313,71.21,537875.0,fake
414182.4,67.72,0,14,0,1,0,0,0,4,0,1.0,0.1108,0.139,1,16,1,Southern African Scholarships at University of Edinburgh,United Kingdom,,0.1925,65.0,599950.0,genuine
76547.07,73.92,0,16,0,0,0,0,0,4,0,0.9258,0.1035,0.1316,0,16,0,University of Manitoba - Graduate Fellowship (UMGF),Canada,Master,0.319,68.29,567060.0,genuine
294228.16,85.53,1,10,0,3,0,1,1,4,0,0.8641,0.0498,0.0725,1,24,0,,,,0.1925,65.0,599950.0,genuine
678230.8,40.0,3,6,1,7,1,1,2,4,0,0.3496,0.3906,0.538,2,27,0,Jefferson Undergraduate Scholarship - University of Virginia,United States of America,Bachelor,0.231,66.01,589940.0,fake
345770.37,48.04,2,22,0,9,3,2,1,2,2,0.0896,0.3739,0.6596,3,25,0,Carr Academic Scholarship,United States of America,Bachelor,0.2423,66.3,587015.0,fake
464581.46,80.59,2,1,0,5,0,1,1,4,0,0.8369,0.231,0.2719,3,16,0,LJMU Roscoe International Scholarship,United Kingdom,,0.1925,65.0,599950.0,suspicious
820126.14,83.53,6,18,0,12,4,2,2,2,2,0.4965,0.1215,0.3237,2,15,0,Vice-Chancellor’s Postgraduate International Excellence Scholarships at University of Brighton,United Kingdom,Master,0.3212,68.35,566475.0,fake
1032651.69,68.15,3,7,1,7,2,0,0,1,3,0.1338,0.4966,0.7056,4,29,0,CalArts Merit Scholarships for International Students in USA,United States of America,"Bachelor, Master",0.3265,68.49,565110.0,fake
159971.83,82.57,0,10,1,2,0,0,1,3,1,0.9276,0.0,0.0407,1,23,1,Quran Learning Scholarship Program,United States of America,Course,0.1102,62.87,621341.5,genuine
521664.4,83.84,0,10,1,0,0,0,0,4,0,0.9119,0.0387,0.0913,0,17,1,Scholarships for Africa,Pakistan,"Master, Bachelor, Phd, Course",0.4313,71.21,537875.0,genuine
501766.06,74.81,5,16,1,9,1,1,2,1,3,0.3686,0.256,0.256,3,20,1,UN-Nippon Fellowship Programme in Ocean Affairs for Coastal Developing Countries,United States of America,,0.1925,65.0,599950.0,fake
812320.85,84.51,1,14,1,8,3,2,1,4,0,0.679,0.2567,0.3515,2,20,1,Sports Science: Fully Funded PhD at Swansea: The effect of mineral rich Algae,United Kingdom,Phd,0.429,71.15,538460.0,fake
313087.0,82.63,1,9,1,1,0,0,1,2,2,1.0,0.0394,0.1181,0,26,1,John Dillon Fellowship - Australian Centre for International Agricultural Research (ACIAR),Europe,Phd,0.429,71.15,538460.0,genuine
363339.39,76.76,3,8,0,2,0,1,0,4,0,0.6664,0.0363,0.1082,0,22,1,,,,0.1925,65.0,599950.0,genuine
578950.13,75.41,4,22,1,5,1,1,1,3,1,0.8079,0.2074,0.2399,1,26,1,Anniversary Scholarships at London School of Economics and Political Science,United Kingdom,Master,0.3377,68.78,562185.0,suspicious
188608.29,63.16,0,14,0,1,0,0,1,4,0,0.895,0.0,0.0,0,20,0,KDS International Scholarship Competition 2021-22,United Kingdom,"Master, Bachelor, Course",0.3201,68.32,566767.5,genuine
942443.05,48.87,8,23,1,12,1,3,2,2,2,0.2886,0.1052,0.4512,3,25,0,Online Islamic classes for kids,Europe,Course,0.113,62.94,620620.0,fake
337218.3,78.47,0,20,0,3,1,1,1,4,0,0.9469,0.0874,0.1631,0,18,0,GREAT Scholarships for Mexican Students at Queen’s University Belfast,United Kingdom,Master,0.3265,68.49,565110.0,genuine
444866.95,68.92,2,17,1,0,0,0,0,3,1,0.717,0.1211,0.1211,0,21,1,International Contest for Students Support 2022-2023,Canada,"Master, Bachelor, Course",0.3205,68.33,566670.0,genuine
681992.23,43.1,1,16,0,3,2,0,1,2,2,0.8029,0.1724,0.2335,0,22,1,Freshman Scholarships for International Students at Wilkes University in USA,United States of America,Bachelor,0.2468,66.42,585845.0,suspicious
308330.52,67.82,0,9,1,2,0,0,0,2,2,1.0,0.0173,0.0307,2,17,1,Brock University Emerging Market Entrance International Awards,Canada,Bachelor,0.2329,66.05,589452.5,genuine
611548.72,69.91,1,22,0,2,0,0,2,4,0,0.8322,0.0156,0.0286,0,21,1,Westminster Full Fee Scholarships for International Students,United Kingdom,,0.1925,65.0,599950.0,genuine
631507.8,75.65,3,16,0,7,1,2,0,3,1,0.3969,0.0366,0.1581,3,19,1,Reagan-Fascell Democracy Fellows - National Endowment for Democracy,United States of America,Phd,0.429,71.15,538460.0,suspicious
748898.6,98.39,5,3,0,12,2,2,2,0,4,0.177,0.4465,0.8315,4,38,0,Project Management - Free Course From Windsor University's MBA,United States of America,Course,0.1175,63.05,619450.0,fake
101131.16,65.28,0,14,0,2,0,1,1,3,1,1.0,0.0916,0.0945,0,23,1,,,,0.1925,65.0,599950.0,genuine
295576.9,71.18,1,15,0,0,0,0,0,4,0,1.0,0.0704,0.1642,0,18,0,"BPP University, UK-Vice Chancellor’s Scholarship",United Kingdom,"Bachelor, Master",0.319,68.29,567060.0,genuine
482228.41,79.13,3,2,0,8,3,2,2,4,0,0.5703,0.01,0.0838,0,18,0,GREAT Scholarships for Ghana Students at University of Warwick,United Kingdom,Master,0.3302,68.59,564135.0,fake
414545.28,58.1,6,5,1,8,1,0,2,0,4,0.4137,0.3277,0.4664,3,30,0,EU Transition Bursary at University of Derby,United Kingdom,"Bachelor, Master",0.3224,68.38,566182.5,fake
399297.63,69.11,1,21,0,0,0,0,0,4,0,1.0,0.0,0.141,0,22,1,The Humane Studies Fellowship - Institute for Humane Studies at George Mason University,Canada,Phd,0.429,71.15,538460.0,genuine
315495.46,75.89,1,22,0,0,0,0,0,4,0,1.0,0.0723,0.1243,0,23,0,Fully-Funded PhD Studentship in Nanochemistry at University of Exeter,United States of America,Phd,0.4403,71.45,535533.24,genuine
150677.48,90.81,0,9,0,1,0,0,0,4,0,0.8108,0.0,0.0912,1,20,0,Heads of School Scholarships for EU Students at Bangor University,United Kingdom,Phd,0.4298,71.17,538265.0,genuine
335498.5,54.61,0,8,0,1,0,0,1,4,0,1.0,0.1637,0.2136,0,24,1,"BPP University, UK-Vice Chancellor’s Scholarship",United Kingdom,"Bachelor, Master",0.319,68.29,567060.0,genuine
130898.04,80.43,0,19,0,0,0,0,0,4,0,0.8884,0.0384,0.0992,0,26,1,Saraswati Dalmia Scholarship at SOAS University of London,United Kingdom,"Phd, Master",0.433,71.26,537416.17,genuine
456602.76,54.06,1,18,1,1,0,0,1,4,0,0.6054,0.1542,0.3336,0,20,0,John Gilbert Vause Memorial International Scholarship in the UK,United Kingdom,Bachelor,0.2314,66.02,589842.5,genuine
540369.85,83.86,3,12,1,3,0,0,1,4,0,0.9382,0.1091,0.2637,1,18,0,Hayek Fund for Scholars - Institute for Humane Studies at George Mason University,Canada,Phd,0.429,71.15,538460.0,suspicious
298092.98,76.18,3,15,1,1,0,0,0,3,1,0.9017,0.1255,0.1864,0,17,1,ROTARY GLOBAL GRANTS,Pakistan,"Master, Phd",0.429,71.15,538460.0,genuine
719011.49,93.22,0,23,1,4,0,0,1,3,1,0.95,0.1973,0.2369,3,26,1,Konrad von Moltke Research Grants for the young researchers,United Kingdom,Phd,0.429,71.15,538460.0,suspicious
741678.74,69.69,2,23,0,2,0,0,1,3,1,0.6618,0.2678,0.4004,1,30,1,Google Anita Borg Memorial Scholarships for International Students at Arizona State University,Pakistan,Bachelor,0.2385,66.2,587990.0,suspicious
481897.59,70.32,0,13,1,1,0,0,0,4,0,0.7226,0.043,0.1022,1,21,1,East Tennessee State University - International Students Academic Merit Scholarship,United States of America,"Bachelor, Master, Phd",0.429,71.15,538460.0,genuine
652984.39,68.22,1,11,1,7,0,1,2,2,2,0.827,0.2492,0.347,4,28,1,IPRA Foundation Peace Research Grants Program,Canada,Phd,0.429,71.15,538460.0,suspicious
651748.0,45.62,1,15,1,3,0,1,1,4,0,0.6096,0.2053,0.2459,1,23,1,,,,0.1925,65.0,599950.0,suspicious
252251.57,59.67,4,12,1,8,2,0,3,2,2,0.5338,0.1559,0.2859,2,16,1,Meistersinger music awards for International Students at Wartburg College,United States of America,Bachelor,0.2348,66.1,588965.0,fake
361578.54,57.35,0,17,0,3,0,0,1,4,0,0.8866,0.0766,0.0784,2,16,0,,,,0.1925,65.0,599950.0,genuine
770196.14,61.77,1,11,0,0,0,0,0,4,0,0.9892,0.0416,0.1047,0,20,1,,,,0.1925,65.0,599950.0,genuine
852794.9,85.91,3,20,0,10,2,0,3,3,1,0.3993,0.2011,0.3039,4,24,0,2021 Contest Scholarships for International Students,Pakistan,"Master, Bachelor, Course",0.3201,68.32,566767.5,fake
478016.8,69.44,2,17,0,1,0,0,0,3,1,0.9902,0.0485,0.0581,1,17,0,Postgraduate International Development Scholarships for South Korea Students,United Kingdom,Master,0.3235,68.41,565890.0,genuine
423408.52,80.21,0,7,0,1,0,0,1,3,1,0.7266,0.1578,0.2785,0,16,1,International Students Support Contest 2022-2023,United Kingdom,"Master, Bachelor, Course",0.3205,68.33,566670.0,genuine
174858.87,53.38,1,21,0,0,0,0,0,4,0,0.8905,0.0,0.0379,0,24,1,B.C. Access Grants in Canada,Canada,Bachelor,0.234,66.08,589160.0,genuine
181433.99,72.04,1,2,0,4,0,2,1,4,0,0.2118,0.2314,0.2451,1,18,1,IPRA Foundation Peace Research Grants Program,United States of America,Phd,0.429,71.15,538460.0,suspicious
862676.51,78.39,1,23,0,9,4,3,1,1,3,0.3406,0.4421,0.6087,1,30,0,High Achiever Scholarships for UK and Ireland Students at University of Buckingham,United Kingdom,Bachelor,0.2325,66.05,589550.0,fake
403176.54,82.51,1,20,1,1,0,0,1,4,0,0.9594,0.0866,0.19,0,16,1,Warwick School of Engineering PhD International Studentships in Pharmacometric Modelling,United Kingdom,Phd,0.4404,71.45,535486.25,genuine
687252.82,37.97,4,16,1,12,3,2,3,2,2,0.5354,0.3116,0.4672,3,18,0,International Women in Business Scholarships at Queen Mary University of London,United Kingdom,Bachelor,0.234,66.08,589160.0,fake
526479.57,73.58,3,10,0,2,1,0,0,4,0,0.9748,0.0928,0.1629,0,23,0,,,,0.1925,65.0,599950.0,genuine
50000.0,56.96,1,16,0,0,0,0,0,3,1,0.9502,0.0531,0.0827,0,20,1,Materials Science Entry Scholarships for International Students at University of Birmingham,United Kingdom,Bachelor,0.2336,66.07,589257.5,genuine
648734.37,70.67,1,5,1,4,0,0,2,4,0,0.4417,0.1674,0.1713,2,16,1,ArtUniverse Scholarships,Pakistan,"Bachelor, Master, Phd",0.429,71.15,538460.0,suspicious
271787.03,80.99,0,21,0,2,0,0,0,4,0,0.9508,0.0445,0.0458,2,18,1,The Boehringer Ingelheim Fonds awards PhD fellowships,Europe,Phd,0.429,71.15,538460.0,genuine
323791.45,62.87,0,11,0,1,0,0,1,3,1,0.7866,0.0043,0.0976,0,17,1,PGR Transitional Bursary for International Students at Swansea University,United Kingdom,"Master, Phd",0.429,71.15,538460.0,genuine
247480.04,83.48,0,13,0,0,0,0,0,4,0,0.7995,0.1188,0.1516,0,23,0,,,,0.1925,65.0,599950.0,genuine
785861.85,59.8,5,20,1,10,4,2,2,2,2,0.3314,0.2343,0.4606,0,18,1,EU Bursary at University of Reading,United Kingdom,Bachelor,0.2355,66.12,588770.0,fake
536639.84,45.46,2,22,1,9,3,2,3,4,0,0.6216,0.3121,0.4508,1,26,0,2021 Contest Scholarships for International Students,Pakistan,"Master, Bachelor, Course",0.3201,68.32,566767.5,fake
778004.46,47.29,5,10,1,14,4,2,3,3,1,0.2921,0.4549,0.6857,3,25,1,The Humane Studies Fellowship - Institute for Humane Studies at George Mason University,United Kingdom,Phd,0.429,71.15,538460.0,fake
111868.81,51.23,0,14,1,6,2,0,2,3,1,0.95,0.0923,0.1367,2,23,1,,,,0.1925,65.0,599950.0,genuine
504535.25,78.59,1,8,1,1,0,1,0,3,1,0.9121,0.0142,0.0146,0,19,1,EU postgraduate placements at University of Stirling,United Kingdom,Master,0.322,68.37,566280.0,genuine
828889.3,63.83,2,4,1,3,0,0,1,2,2,0.95,0.252,0.2763,2,20,0,Hamilton College Scholarships for International Students,United States of America,Master,0.319,68.29,567060.0,suspicious
181077.92,79.25,1,18,0,1,0,0,1,4,0,0.9825,0.0668,0.1122,0,16,1,The Leakey Foundation’s Research Grants to doctoral students,United Kingdom,Phd,0.429,71.15,538460.0,genuine
316094.18,66.02,0,13,0,1,0,0,1,4,0,0.9108,0.1355,0.1645,0,22,1,OAS Scholarships for International Students at Marconi International University,United States of America,"Master, Bachelor",0.3231,68.4,565987.5,genuine
626199.67,72.73,3,23,1,7,0,1,2,3,1,0.8263,0.2039,0.2698,3,18,1,John Lennon Scholarships,United States of America,"Bachelor, Master",0.319,68.29,567060.0,fake
652091.86,53.42,3,15,0,9,0,2,3,3,1,0.7817,0.2887,0.4739,3,27,0,Rentkidz Annual Scholarship,United States of America,"Bachelor, Course",0.2316,66.02,589793.75,fake
236215.5,79.92,0,10,0,0,0,0,0,4,0,0.8349,0.0709,0.0965,0,23,1,Global Contest Scholarships for International Students 2022,United States of America,"Master, Bachelor, Course",0.3205,68.33,566670.0,genuine
302180.08,75.14,1,19,0,1,1,0,0,4,0,0.7813,0.1977,0.2363,0,17,1,,,,0.1925,65.0,599950.0,genuine
520910.44,55.41,4,4,0,6,0,1,2,3,1,0.8501,0.45,0.6336,2,22,1,Georgia College Scholarships for International Students,United States of America,"Bachelor, Master",0.319,68.29,567060.0,fake
466456.88,35.21,5,5,0,14,3,2,3,4,0,0.1883,0.0833,0.2128,4,29,0,,,,0.1925,65.0,599950.0,fake
486746.42,89.13,0,4,0,5,1,0,2,2,2,0.5224,0.176,0.2817,2,16,0,High Achievers Scholarship - Edge Hill University,United Kingdom,Bachelor,0.231,66.01,589940.0,suspicious
197945.83,70.78,0,19,0,0,0,0,0,4,0,0.8977,0.1281,0.2118,0,24,0,GREAT Scholarships for International Students at Falmouth University,United Kingdom,Master,0.3265,68.49,565110.0,genuine
403980.68,87.43,0,17,0,1,0,0,0,4,0,0.8445,0.0077,0.0785,1,21,0,,,,0.1925,65.0,599950.0,genuine
366202.54,69.68,1,18,1,2,1,0,1,4,0,0.8405,0.1733,0.1733,0,21,1,Quran Learning Scholarship Program,United States of America,Course,0.1102,62.87,621341.5,genuine
465395.11,64.28,4,21,0,10,3,2,2,2,2,0.6084,0.1832,0.2239,2,26,1,International No-Essay Support Competition Scholarships 2022-2023,United Kingdom,"Master, Bachelor, Course",0.3205,68.33,566670.0,fake
681776.63,29.08,3,10,1,8,2,3,1,0,4,0.5025,0.54,0.6468,1,16,0,European Molecular Biology Short-Term Fellowships,Canada,Phd,0.429,71.15,538460.0,fake
297872.81,67.93,0,7,0,1,0,0,0,3,1,0.9365,0.0516,0.0982,1,21,1,Alliance Manchester Business School Scholarships,United Kingdom,Master,0.319,68.29,567060.0,genuine
261090.41,67.5,1,10,0,1,0,0,0,2,2,0.7814,0.0718,0.0718,1,22,0,Computer Science Scholarships for International Students in UK,United Kingdom,Master,0.322,68.37,566280.0,genuine
254734.22,71.16,0,15,0,2,1,1,0,4,0,0.9049,0.1485,0.2302,0,25,1,African & Caribbean Excellence Awards at University of Glasgow,United Kingdom,Master,0.319,68.29,567060.0,genuine
255579.18,42.88,2,9,0,5,1,1,0,4,0,0.7618,0.162,0.2928,3,23,0,,,,0.1925,65.0,599950.0,suspicious
357874.28,63.08,1,2,1,8,1,1,2,3,1,0.5603,0.265,0.3221,4,25,0,Ratingle Scholarship Program,United States of America,"Bachelor, Master, Phd, Course",0.4298,71.17,538265.0,fake
324629.6,71.5,0,18,0,0,0,0,0,4,0,0.9128,0.0,0.1085,0,22,1,Swansea University EU Transitional Bursary in UK,United Kingdom,Bachelor,0.231,66.01,589940.0,genuine
306532.1,65.66,3,16,1,3,0,0,1,3,1,0.7718,0.0374,0.0755,1,16,1,,,,0.1925,65.0,599950.0,suspicious
610005.01,70.2,1,10,0,4,1,1,1,4,0,0.4224,0.3075,0.3264,1,16,1,Reagan-Fascell Democracy Fellows - National Endowment for Democracy,United States of America,Phd,0.429,71.15,538460.0,suspicious
525249.02,67.5,1,7,0,0,0,0,0,4,0,0.9495,0.065,0.1018,0,16,1,,,,0.1925,65.0,599950.0,genuine
445727.05,72.23,5,2,1,7,2,0,2,4,0,0.3401,0.1945,0.2428,1,16,0,President’s Scholarship for Ukraine,United States of America,"Master, Bachelor, Phd, Course",0.4309,71.2,537972.5,fake
243308.26,73.37,1,18,0,0,0,0,0,4,0,0.9693,0.1003,0.1422,0,21,1,Illinois Wesleyan University - International Student Scholarships,United States of America,"Bachelor, Master",0.319,68.29,567060.0,fake
386234.74,69.94,1,17,1,2,0,0,2,4,0,0.8841,0.0601,0.0601,0,20,1,International Scholarship Student Competition 2022,Pakistan,"Master, Bachelor, Course",0.3205,68.33,566670.0,genuine
784778.38,43.04,7,2,0,13,3,3,2,2,2,0.2529,0.2097,0.3967,2,30,0,Global Leader Scholarships in the USA,United States of America,Bachelor,0.239,66.21,587862.08,fake
655002.77,72.87,0,14,0,0,0,0,0,4,0,0.8727,0.0,0.0361,0,21,1,Nottingham Developing Solutions Scholarships,United Kingdom,,0.1925,65.0,599950.0,genuine
230961.06,73.42,1,9,1,0,0,0,0,4,0,0.8659,0.056,0.0891,0,20,0,University of Derby International merit awards in UK,United Kingdom,"Master, Bachelor",0.3201,68.32,566767.5,genuine
261612.43,64.46,3,20,0,3,0,0,1,4,0,1.0,0.0651,0.1177,1,19,1,2021 Contest Scholarships for International Students,Pakistan,"Master, Bachelor, Course",0.3201,68.32,566767.5,genuine
401379.34,66.06,2,18,1,3,0,0,2,4,0,0.8337,0.2131,0.2693,1,19,0,Postgraduate International Development Scholarships for South Korea Students,United Kingdom,Master,0.3235,68.41,565890.0,suspicious
238666.64,74.23,0,15,0,1,0,0,0,3,1,0.9894,0.0728,0.0901,1,19,1,Google Anita Borg Memorial Scholarships for International Students at Arizona State University,Canada,Bachelor,0.2385,66.2,587990.0,genuine
421086.89,89.84,0,8,0,1,0,0,0,3,1,0.7693,0.0549,0.0991,1,16,1,Rajawali Fellows Program - Harvard Kennedy School,United States of America,Phd,0.429,71.15,538460.0,genuine
